date,city,country,temp_high_c,temp_low_c,precipitation_mm,humidity_pct,condition
2022-08-11,Sydney,Australia,14.2,6.5,0.1,51.4,Cloudy
2022-08-11,Cairo,Egypt,23.4,17.8,0.1,47.3,Clear
2022-08-12,New York,USA,9.6,5.0,0.1,39.4,Cloudy
2022-08-12,London,UK,14.9,2.6,1.3,68.8,Cloudy
2022-08-12,Tokyo,Japan,19.3,6.4,0.3,73.3,Clear
2022-08-12,Sydney,Australia,20.6,9.0,0.6,65.8,Light Rain
2022-08-12,Cairo,Egypt,28.2,20.1,2.7,45.6,Sunny
2022-08-13,New York,USA,6.1,2.1,0.2,45.4,Partly Cloudy
2022-08-13,London,UK,12.4,3.7,1.7,71.3,Partly Cloudy
2022-08-13,Tokyo,Japan,18.8,7.7,0.1,43.5,Partly Cloudy
2022-08-13,Sydney,Australia,14.4,7.2,0.0,64.3,Cloudy
2022-08-13,Cairo,Egypt,23.2,11.9,0.0,31.3,Cloudy
2022-08-14,New York,USA,11.1,4.0,0.3,22.6,Clear
2022-08-14,London,UK,15.5,8.4,0.0,70.7,Clear
2022-08-14,Tokyo,Japan,14.7,8.0,1.4,89.9,Partly Cloudy
2022-08-14,Sydney,Australia,18.3,4.0,0.0,40.2,Cloudy
2022-08-14,Cairo,Egypt,26.7,16.3,1.0,49.1,Partly Cloudy
2022-08-15,New York,USA,10.9,5.5,21.3,60.3,Heavy Rain
2022-08-15,London,UK,11.8,6.3,0.0,54.0,Sunny
2022-08-15,Tokyo,Japan,15.7,5.7,0.1,69.6,Clear
2022-08-15,Sydney,Australia,14.8,6.2,0.0,65.9,Cloudy
2022-08-15,Cairo,Egypt,24.6,19.0,16.6,20,Heavy Rain
2022-08-16,New York,USA,11.7,2.1,1.0,56.2,Sunny
2022-08-16,London,UK,15.0,6.2,1.2,47.2,Partly Cloudy
2022-08-16,Tokyo,Japan,17.5,6.5,0.1,49.0,Clear
2022-08-16,Sydney,Australia,17.2,12.0,0.0,65.8,Light Rain
2022-08-16,Cairo,Egypt,24.9,16.4,0.0,20,Light Rain
2022-08-17,New York,USA,13.9,-1.6,0.5,53.9,Cloudy
2022-08-17,London,UK,11.9,5.1,0.5,62.9,Cloudy
2022-08-17,Tokyo,Japan,16.3,6.3,0.0,30.6,Clear
2022-08-17,Sydney,Australia,15.6,11.2,0.0,70.7,Cloudy
2022-08-17,Cairo,Egypt,23.8,13.6,0.6,64.2,Partly Cloudy
2022-08-18,New York,USA,8.1,2.3,0.2,45.9,Sunny
2022-08-18,London,UK,13.8,6.9,0.6,64.9,Partly Cloudy
2022-08-18,Tokyo,Japan,18.1,6.2,0.1,87.7,Cloudy
2022-08-18,Sydney,Australia,14.8,12.8,0.2,22.8,Cloudy
2022-08-18,Cairo,Egypt,19.6,13.8,0.0,37.1,Clear
2022-08-19,New York,USA,11.4,1.1,0.2,91.0,Partly Cloudy
2022-08-19,London,UK,12.1,4.3,1.5,41.9,Light Rain
2022-08-19,Tokyo,Japan,15.9,5.5,0.1,80.6,Partly Cloudy
2022-08-19,Sydney,Australia,17.4,9.5,0.3,30.5,Sunny
2022-08-19,Cairo,Egypt,22.1,15.7,0.2,56.7,Light Rain
2022-08-20,New York,USA,10.2,1.1,0.4,71.2,Partly Cloudy
2022-08-20,London,UK,15.2,5.3,0.1,82.7,Partly Cloudy
2022-08-20,Tokyo,Japan,17.5,5.9,6.0,91.4,Heavy Rain
2022-08-20,Sydney,Australia,14.8,5.7,4.8,42.3,Clear
2022-08-20,Cairo,Egypt,21.6,15.8,0.2,52.0,Clear
2022-08-21,New York,USA,10.4,-0.9,0.9,39.7,Partly Cloudy
2022-08-21,London,UK,13.8,3.4,0.0,48.3,Clear
2022-08-21,Tokyo,Japan,17.2,6.4,0.7,79.2,Partly Cloudy
2022-08-21,Sydney,Australia,14.7,7.9,0.2,60.2,Sunny
2022-08-21,Cairo,Egypt,21.8,15.0,0.1,37.0,Partly Cloudy
2022-08-22,New York,USA,10.4,3.5,0.9,20,Cloudy
2022-08-22,London,UK,14.9,6.1,0.1,62.7,Partly Cloudy
2022-08-22,Tokyo,Japan,15.3,6.7,0.3,67.1,Sunny
2022-08-22,Sydney,Australia,12.7,7.9,0.0,60.9,Clear
2022-08-22,Cairo,Egypt,20.1,14.3,0.0,20,Sunny
2022-08-23,New York,USA,14.5,2.3,0.0,82.2,Cloudy
2022-08-23,London,UK,11.6,2.6,0.3,72.4,Clear
2022-08-23,Tokyo,Japan,12.1,4.7,0.3,41.3,Clear
2022-08-23,Sydney,Australia,16.5,10.4,1.1,99,Light Rain
2022-08-23,Cairo,Egypt,21.3,17.9,0.1,34.6,Cloudy
2022-08-24,New York,USA,3.3,1.2999999999999998,5.2,54.9,Snowfall
2022-08-24,London,UK,13.7,1.6,4.7,31.4,Light Rain
2022-08-24,Tokyo,Japan,10.2,4.6,0.3,88.4,Sunny
2022-08-24,Sydney,Australia,17.4,10.0,0.0,97.8,Clear
2022-08-24,Cairo,Egypt,24.9,12.5,0.0,56.8,Clear
2022-08-25,New York,USA,7.4,-1.2,0.0,65.3,Overcast
2022-08-25,London,UK,8.5,2.0,0.1,46.6,Cloudy
2022-08-25,Tokyo,Japan,12.1,6.6,0.2,57.3,Partly Cloudy
2022-08-25,Sydney,Australia,17.8,9.8,1.2,70.3,Sunny
2022-08-25,Cairo,Egypt,23.8,14.9,0.9,50.9,Clear
2022-08-26,New York,USA,7.4,-1.2,0.6,41.9,Sunny
2022-08-26,London,UK,10.2,3.0,1.0,73.7,Light Rain
2022-08-26,Tokyo,Japan,11.3,2.9,1.9,91.9,Sunny
2022-08-26,Sydney,Australia,19.0,6.4,0.0,62.8,Sunny
2022-08-26,Cairo,Egypt,23.6,13.1,0.0,20,Sunny
2022-08-27,New York,USA,6.9,0.7,0.6,66.3,Snow
2022-08-27,London,UK,7.3,4.2,1.2,69.5,Partly Cloudy
2022-08-27,Tokyo,Japan,12.0,4.2,10.3,66.9,Heavy Rain
2022-08-27,Sydney,Australia,18.7,12.0,0.0,59.6,Sunny
2022-08-27,Cairo,Egypt,21.3,13.9,0.0,60.8,Light Rain
2022-08-28,New York,USA,6.3,2.5,0.2,38.9,Partly Cloudy
2022-08-28,London,UK,8.9,4.5,0.1,28.4,Light Rain
2022-08-28,Tokyo,Japan,15.3,2.2,0.8,50.7,Sunny
2022-08-28,Sydney,Australia,22.8,5.6,0.1,34.7,Clear
2022-08-28,Cairo,Egypt,18.9,11.7,0.0,56.9,Light Rain
2022-08-29,New York,USA,6.2,0.8,0.3,50.7,Drizzle
2022-08-29,London,UK,11.9,2.8,2.6,69.8,Light Rain
2022-08-29,Tokyo,Japan,10.8,3.2,0.1,42.6,Clear
2022-08-29,Sydney,Australia,21.3,10.2,0.3,30.6,Sunny
2022-08-29,Cairo,Egypt,20.3,13.2,0.0,70.3,Partly Cloudy
2022-08-30,New York,USA,5.0,1.3,0.2,63.4,Sunny
2022-08-30,London,UK,11.7,1.5,0.2,66.6,Clear
2022-08-30,Tokyo,Japan,13.5,6.1,0.0,58.6,Clear
2022-08-30,Sydney,Australia,19.9,6.3,0.0,79.9,Sunny
2022-08-30,Cairo,Egypt,25.0,11.7,0.0,79.5,Sunny
2022-08-31,New York,USA,10.7,0.6,0.1,59.3,Clear
2022-08-31,London,UK,11.1,1.6,0.0,99,Cloudy
2022-08-31,Tokyo,Japan,11.2,2.6,0.3,76.9,Light Rain
2022-08-31,Sydney,Australia,17.7,8.6,1.3,59.5,Light Rain
2022-08-31,Cairo,Egypt,21.1,12.2,0.0,63.1,Clear
2022-09-01,New York,USA,4.7,2.4,0.0,58.9,Sunny
2022-09-01,London,UK,10.6,5.4,0.2,54.2,Partly Cloudy
2022-09-01,Tokyo,Japan,10.9,3.6,0.1,51.6,Light Rain
2022-09-01,Sydney,Australia,19.7,11.6,1.6,69.7,Clear
2022-09-01,Cairo,Egypt,17.9,13.6,0.4,71.6,Light Rain
2022-09-02,New York,USA,8.2,0.4,0.4,99,Sunny
2022-09-02,London,UK,10.6,5.0,0.1,64.2,Clear
2022-09-02,Tokyo,Japan,7.6,1.9,4.2,83.1,Drizzle
2022-09-02,Sydney,Australia,17.1,10.9,0.1,99,Light Rain
2022-09-02,Cairo,Egypt,24.2,12.3,0.0,32.1,Cloudy
2022-09-03,New York,USA,7.5,-0.8,0.0,41.6,Drizzle
2022-09-03,London,UK,7.3,0.3,2.0,99,Cloudy
2022-09-03,Tokyo,Japan,8.3,4.0,0.1,84.1,Sunny
2022-09-03,Sydney,Australia,15.3,12.4,0.7,20.1,Sunny
2022-09-03,Cairo,Egypt,21.1,13.7,0.0,84.8,Sunny
2022-09-04,New York,USA,3.4,-3.2,0.4,70.0,Drizzle
2022-09-04,London,UK,9.3,2.5,0.1,91.9,Light Rain
2022-09-04,Tokyo,Japan,10.6,3.4,0.6,71.9,Clear
2022-09-04,Sydney,Australia,23.2,12.3,0.3,38.4,Light Rain
2022-09-04,Cairo,Egypt,24.7,9.1,0.0,55.0,Cloudy
2022-09-05,New York,USA,7.6,-0.5,0.4,88.5,Partly Cloudy
2022-09-05,London,UK,9.4,1.9,0.2,44.6,Partly Cloudy
2022-09-05,Tokyo,Japan,5.2,3.2,1.3,20,Overcast
2022-09-05,Sydney,Australia,19.5,13.9,0.1,56.1,Cloudy
2022-09-05,Cairo,Egypt,20.4,12.1,0.0,94.5,Sunny
2022-09-06,New York,USA,5.3,-3.2,11.3,87.1,Heavy Rain
2022-09-06,London,UK,14.0,-0.4,3.2,35.9,Sunny
2022-09-06,Tokyo,Japan,6.4,2.9,6.0,24.4,Heavy Rain
2022-09-06,Sydney,Australia,19.9,14.2,1.6,33.1,Partly Cloudy
2022-09-06,Cairo,Egypt,18.0,11.9,0.1,78.3,Light Rain
2022-09-07,New York,USA,10.8,-1.0,0.3,67.0,Light Rain
2022-09-07,London,UK,13.5,4.1,0.1,40.7,Cloudy
2022-09-07,Tokyo,Japan,6.4,3.9,0.5,82.6,Sunny
2022-09-07,Sydney,Australia,20.4,11.0,0.1,57.2,Sunny
2022-09-07,Cairo,Egypt,16.4,12.6,0.0,47.2,Partly Cloudy
2022-09-08,New York,USA,4.4,-4.4,0.1,67.5,Overcast
2022-09-08,London,UK,10.0,1.5,0.1,82.0,Sunny
2022-09-08,Tokyo,Japan,5.5,3.5,0.0,34.8,Drizzle
2022-09-08,Sydney,Australia,22.2,14.2,0.1,65.2,Partly Cloudy
2022-09-08,Cairo,Egypt,23.2,12.2,0.0,50.1,Light Rain
2022-09-09,New York,USA,4.4,-4.0,0.0,78.5,Overcast
2022-09-09,London,UK,13.8,2.1,3.7,64.0,Light Rain
2022-09-09,Tokyo,Japan,14.5,3.7,0.1,66.9,Partly Cloudy
2022-09-09,Sydney,Australia,17.7,14.7,1.1,59.5,Partly Cloudy
2022-09-09,Cairo,Egypt,17.1,8.1,0.0,48.1,Light Rain
2022-09-10,New York,USA,4.8,-5.1,0.0,59.2,Snow
2022-09-10,London,UK,9.1,0.0,0.1,60.6,Partly Cloudy
2022-09-10,Tokyo,Japan,13.2,3.3,0.9,99,Cloudy
2022-09-10,Sydney,Australia,18.4,11.3,0.0,81.5,Sunny
2022-09-10,Cairo,Egypt,17.9,11.7,0.1,26.8,Cloudy
2022-09-11,New York,USA,3.3,-1.3,0.3,58.2,Sunny
2022-09-11,London,UK,5.6,3.5999999999999996,0.2,99,Sunny
2022-09-11,Tokyo,Japan,12.4,0.6,1.8,76.7,Sunny
2022-09-11,Sydney,Australia,20.7,12.5,0.0,80.0,Sunny
2022-09-11,Cairo,Egypt,20.9,10.1,0.0,82.0,Sunny
2022-09-12,New York,USA,5.6,-5.1,0.2,55.2,Snow
2022-09-12,London,UK,12.2,-0.3,0.2,91.3,Partly Cloudy
2022-09-12,Tokyo,Japan,9.9,1.1,0.0,99,Clear
2022-09-12,Sydney,Australia,18.9,14.3,0.1,48.9,Light Rain
2022-09-12,Cairo,Egypt,19.5,11.0,0.1,83.4,Light Rain
2022-09-13,New York,USA,5.0,-3.8,0.2,86.5,Sunny
2022-09-13,London,UK,6.0,0.5,0.6,66.5,Cloudy
2022-09-13,Tokyo,Japan,10.1,0.3,0.6,68.3,Sunny
2022-09-13,Sydney,Australia,23.5,13.0,1.2,80.6,Partly Cloudy
2022-09-13,Cairo,Egypt,16.4,12.6,0.0,79.5,Sunny
2022-09-14,New York,USA,3.3,-6.4,1.7,73.2,Cloudy
2022-09-14,London,UK,11.2,-0.4,1.4,29.3,Cloudy
2022-09-14,Tokyo,Japan,10.3,1.8,0.7,99,Cloudy
2022-09-14,Sydney,Australia,16.4,13.0,0.0,43.3,Clear
2022-09-14,Cairo,Egypt,15.9,9.3,0.0,56.9,Partly Cloudy
2022-09-15,New York,USA,5.7,-3.8,0.1,99,Drizzle
2022-09-15,London,UK,7.9,4.0,0.4,76.3,Overcast
2022-09-15,Tokyo,Japan,10.0,-3.4,0.6,55.6,Light Rain
2022-09-15,Sydney,Australia,18.3,13.6,0.0,41.0,Clear
2022-09-15,Cairo,Egypt,24.4,8.0,0.0,61.6,Sunny
2022-09-16,New York,USA,1.9,-6.7,0.3,64.1,Snow
2022-09-16,London,UK,9.5,0.7,0.0,43.5,Partly Cloudy
2022-09-16,Tokyo,Japan,2.4,0.3999999999999999,1.3,50.5,Drizzle
2022-09-16,Sydney,Australia,20.2,11.4,0.1,65.2,Partly Cloudy
2022-09-16,Cairo,Egypt,14.9,12.9,0.3,58.8,Partly Cloudy
2022-09-17,New York,USA,5.0,-5.6,0.7,81.1,Cloudy
2022-09-17,London,UK,6.7,0.3,0.1,60.8,Partly Cloudy
2022-09-17,Tokyo,Japan,6.5,-0.5,0.3,74.4,Partly Cloudy
2022-09-17,Sydney,Australia,23.7,12.3,0.1,59.5,Cloudy
2022-09-17,Cairo,Egypt,17.5,10.9,0.0,74.9,Sunny
2022-09-18,New York,USA,8.9,-3.1,0.0,61.0,Light Rain
2022-09-18,London,UK,8.7,0.1,0.0,66.1,Light Rain
2022-09-18,Tokyo,Japan,6.9,2.6,2.1,46.2,Overcast
2022-09-18,Sydney,Australia,21.7,12.8,2.9,46.8,Cloudy
2022-09-18,Cairo,Egypt,21.6,9.5,0.3,38.2,Cloudy
2022-09-19,New York,USA,2.8,-2.6,0.2,70.6,Drizzle
2022-09-19,London,UK,8.5,1.1,0.1,68.4,Clear
2022-09-19,Tokyo,Japan,1.2,-3.9,0.3,58.8,Sunny
2022-09-19,Sydney,Australia,20.0,11.7,0.1,99,Clear
2022-09-19,Cairo,Egypt,16.7,8.6,0.0,48.8,Sunny
2022-09-20,New York,USA,4.8,-5.8,0.1,68.0,Partly Cloudy
2022-09-20,London,UK,10.6,1.4,0.1,30.9,Partly Cloudy
2022-09-20,Tokyo,Japan,5.6,-1.5,1.3,72.6,Cloudy
2022-09-20,Sydney,Australia,21.4,12.5,0.1,58.3,Clear
2022-09-20,Cairo,Egypt,17.2,6.1,0.0,84.9,Cloudy
2022-09-21,New York,USA,1.0,-8.9,0.3,87.0,Partly Cloudy
2022-09-21,London,UK,8.4,0.8,3.9,66.7,Clear
2022-09-21,Tokyo,Japan,12.2,-3.1,2.2,48.7,Sunny
2022-09-21,Sydney,Australia,23.1,12.3,0.0,61.0,Partly Cloudy
2022-09-21,Cairo,Egypt,14.0,6.6,0.0,41.0,Sunny
2022-09-22,New York,USA,2.4,-4.5,0.1,90.3,Sunny
2022-09-22,London,UK,6.5,2.4,0.2,73.9,Sunny
2022-09-22,Tokyo,Japan,10.1,-2.0,0.1,59.5,Partly Cloudy
2022-09-22,Sydney,Australia,19.5,14.2,0.1,20,Clear
2022-09-22,Cairo,Egypt,16.5,7.9,0.0,87.2,Cloudy
2022-09-23,New York,USA,2.2,-5.0,0.1,65.7,Snow
2022-09-23,London,UK,6.7,-0.9,0.1,62.1,Sunny
2022-09-23,Tokyo,Japan,5.3,-2.4,2.6,75.0,Partly Cloudy
2022-09-23,Sydney,Australia,21.1,16.9,0.4,56.6,Sunny
2022-09-23,Cairo,Egypt,18.6,7.1,0.0,39.9,Partly Cloudy
2022-09-24,New York,USA,-3.2,-8.3,0.2,57.2,Cloudy
2022-09-24,London,UK,9.4,-0.5,0.2,63.2,Sunny
2022-09-24,Tokyo,Japan,7.5,-3.0,19.4,48.1,Heavy Rain
2022-09-24,Sydney,Australia,26.8,17.3,0.0,41.7,Clear
2022-09-24,Cairo,Egypt,14.5,9.3,0.1,49.3,Light Rain
2022-09-25,New York,USA,0.3,-9.0,0.7,72.7,Overcast
2022-09-25,London,UK,7.3,3.0,1.5,90.5,Drizzle
2022-09-25,Tokyo,Japan,8.6,-3.6,0.2,62.0,Partly Cloudy
2022-09-25,Sydney,Australia,24.8,14.9,0.0,44.6,Sunny
2022-09-25,Cairo,Egypt,18.8,9.5,0.1,76.1,Sunny
2022-09-26,New York,USA,-0.9,-3.1,0.0,39.4,Overcast
2022-09-26,London,UK,9.3,2.9,0.4,50.7,Partly Cloudy
2022-09-26,Tokyo,Japan,1.9,-2.4,0.0,99,Partly Cloudy
2022-09-26,Sydney,Australia,19.8,17.8,0.4,50.3,Partly Cloudy
2022-09-26,Cairo,Egypt,15.9,9.1,0.1,64.3,Clear
2022-09-27,New York,USA,-1.4,-8.6,0.0,53.6,Cloudy
2022-09-27,London,UK,6.3,0.7,1.5,68.9,Partly Cloudy
2022-09-27,Tokyo,Japan,-0.0,-4.4,2.6,97.4,Drizzle
2022-09-27,Sydney,Australia,22.6,18.4,0.5,38.9,Partly Cloudy
2022-09-27,Cairo,Egypt,14.4,8.6,0.0,56.1,Partly Cloudy
2022-09-28,New York,USA,6.4,-7.7,0.7,55.0,Sunny
2022-09-28,London,UK,7.1,-0.7,0.0,56.4,Snow
2022-09-28,Tokyo,Japan,2.3,-3.7,0.3,77.0,Snow
2022-09-28,Sydney,Australia,21.6,16.6,0.3,77.4,Clear
2022-09-28,Cairo,Egypt,16.7,7.0,0.1,42.3,Cloudy
2022-09-29,New York,USA,-0.5,-6.7,0.3,44.6,Overcast
2022-09-29,London,UK,8.3,-2.2,0.0,38.1,Light Rain
2022-09-29,Tokyo,Japan,8.1,-2.5,0.1,60.4,Cloudy
2022-09-29,Sydney,Australia,25.4,18.8,0.1,57.8,Partly Cloudy
2022-09-29,Cairo,Egypt,15.2,10.1,0.1,41.8,Clear
2022-09-30,New York,USA,0.0,-8.6,0.1,69.9,Cloudy
2022-09-30,London,UK,4.9,-1.6,0.1,77.2,Partly Cloudy
2022-09-30,Tokyo,Japan,4.4,-2.6,1.0,78.0,Cloudy
2022-09-30,Sydney,Australia,23.5,14.8,3.3,69.8,Sunny
2022-09-30,Cairo,Egypt,16.4,7.5,0.0,25.0,Cloudy
2022-10-01,New York,USA,5.0,-8.3,0.2,61.9,Overcast
2022-10-01,London,UK,4.0,-0.8,6.8,54.3,Snowfall
2022-10-01,Tokyo,Japan,7.2,-2.9,1.4,46.1,Snow
2022-10-01,Sydney,Australia,27.3,14.2,0.8,41.4,Partly Cloudy
2022-10-01,Cairo,Egypt,16.4,6.9,0.0,48.8,Light Rain
2022-10-02,New York,USA,-3.4,-6.6,0.0,46.3,Snow
2022-10-02,London,UK,4.0,-2.6,2.9,64.9,Partly Cloudy
2022-10-02,Tokyo,Japan,7.8,-6.2,0.7,23.9,Partly Cloudy
2022-10-02,Sydney,Australia,25.8,15.1,0.0,55.0,Cloudy
2022-10-02,Cairo,Egypt,16.0,4.0,0.0,71.1,Cloudy
2022-10-03,New York,USA,-1.0,-4.0,0.5,41.2,Cloudy
2022-10-03,London,UK,4.6,-4.3,0.2,84.0,Cloudy
2022-10-03,Tokyo,Japan,4.1,-1.4,0.3,83.0,Sunny
2022-10-03,Sydney,Australia,24.8,17.3,4.5,43.8,Cloudy
2022-10-03,Cairo,Egypt,17.0,6.2,0.0,56.7,Clear
2022-10-04,New York,USA,0.8,-8.2,7.1,73.9,Snowfall
2022-10-04,London,UK,11.4,-4.5,0.1,31.6,Partly Cloudy
2022-10-04,Tokyo,Japan,2.2,-4.6,1.0,81.3,Partly Cloudy
2022-10-04,Sydney,Australia,28.1,11.5,0.0,61.0,Sunny
2022-10-04,Cairo,Egypt,11.6,7.3,0.0,85.7,Light Rain
2022-10-05,New York,USA,-7.6,-9.6,0.1,72.5,Sunny
2022-10-05,London,UK,5.2,-3.5,0.0,53.9,Overcast
2022-10-05,Tokyo,Japan,2.0,-6.7,0.6,52.6,Sunny
2022-10-05,Sydney,Australia,25.7,16.9,0.1,42.7,Sunny
2022-10-05,Cairo,Egypt,17.4,8.3,0.0,59.0,Sunny
2022-10-06,New York,USA,1.5,-5.7,0.5,49.0,Snow
2022-10-06,London,UK,7.1,-3.2,1.3,90.0,Partly Cloudy
2022-10-06,Tokyo,Japan,4.8,-5.7,0.0,30.1,Sunny
2022-10-06,Sydney,Australia,31.2,15.6,0.0,20.1,Partly Cloudy
2022-10-06,Cairo,Egypt,10.9,8.4,0.3,51.3,Partly Cloudy
2022-10-07,New York,USA,2.4,-9.0,1.3,74.3,Snow
2022-10-07,London,UK,8.5,-2.9,3.6,78.4,Partly Cloudy
2022-10-07,Tokyo,Japan,-2.3,-5.9,0.4,68.9,Drizzle
2022-10-07,Sydney,Australia,22.3,19.7,1.0,55.7,Partly Cloudy
2022-10-07,Cairo,Egypt,12.8,3.8,0.8,51.7,Partly Cloudy
2022-10-08,New York,USA,5.8,-9.6,4.8,73.1,Partly Cloudy
2022-10-08,London,UK,5.2,-5.4,0.2,65.7,Partly Cloudy
2022-10-08,Tokyo,Japan,2.2,-6.4,1.1,57.8,Snow
2022-10-08,Sydney,Australia,27.3,20.7,0.1,20,Cloudy
2022-10-08,Cairo,Egypt,9.3,4.5,0.0,32.8,Light Rain
2022-10-09,New York,USA,4.6,-12.3,0.4,50.6,Cloudy
2022-10-09,London,UK,2.8,-3.6,0.3,90.8,Sunny
2022-10-09,Tokyo,Japan,1.9,-3.6,0.2,82.4,Sunny
2022-10-09,Sydney,Australia,25.0,16.5,0.0,47.5,Partly Cloudy
2022-10-09,Cairo,Egypt,16.1,5.5,0.0,61.6,Partly Cloudy
2022-10-10,New York,USA,-1.8,-10.5,0.0,87.8,Partly Cloudy
2022-10-10,London,UK,6.9,-5.2,0.7,38.6,Overcast
2022-10-10,Tokyo,Japan,0.3,-8.6,0.2,74.7,Cloudy
2022-10-10,Sydney,Australia,28.9,19.8,0.1,70.5,Sunny
2022-10-10,Cairo,Egypt,13.0,4.0,0.0,61.5,Sunny
2022-10-11,New York,USA,-3.3,-7.0,0.5,62.4,Overcast
2022-10-11,London,UK,4.2,-1.5,2.2,78.3,Overcast
2022-10-11,Tokyo,Japan,2.7,-8.1,15.4,59.6,Snowfall
2022-10-11,Sydney,Australia,23.7,16.2,0.0,47.0,Partly Cloudy
2022-10-11,Cairo,Egypt,13.8,3.0,0.0,43.3,Clear
2022-10-12,New York,USA,-0.7,-10.4,3.4,89.4,Cloudy
2022-10-12,London,UK,7.7,-0.5,0.2,43.0,Sunny
2022-10-12,Tokyo,Japan,0.7,-3.5,0.3,56.1,Overcast
2022-10-12,Sydney,Australia,23.9,18.1,0.0,70.9,Clear
2022-10-12,Cairo,Egypt,8.8,5.4,0.0,51.6,Partly Cloudy
2022-10-13,New York,USA,-3.1,-12.1,0.1,70.5,Snow
2022-10-13,London,UK,4.8,-4.0,0.3,52.7,Cloudy
2022-10-13,Tokyo,Japan,0.3,-5.6,0.3,59.9,Partly Cloudy
2022-10-13,Sydney,Australia,24.3,22.3,2.0,46.3,Clear
2022-10-13,Cairo,Egypt,14.7,5.2,0.0,57.5,Light Rain
2022-10-14,New York,USA,-5.9,-11.0,0.1,94.9,Drizzle
2022-10-14,London,UK,8.7,1.3,0.2,64.3,Light Rain
2022-10-14,Tokyo,Japan,-0.3,-6.6,0.2,99,Cloudy
2022-10-14,Sydney,Australia,26.2,18.8,0.2,50.2,Sunny
2022-10-14,Cairo,Egypt,13.1,4.0,0.0,73.0,Sunny
2022-10-15,New York,USA,-1.2,-13.0,0.6,81.7,Overcast
2022-10-15,London,UK,-0.1,-5.4,3.2,41.5,Snow
2022-10-15,Tokyo,Japan,-1.1,-6.3,2.3,57.3,Cloudy
2022-10-15,Sydney,Australia,19.6,17.6,1.4,82.0,Light Rain
2022-10-15,Cairo,Egypt,12.8,1.9,0.1,88.5,Clear
2022-10-16,New York,USA,-7.7,-10.0,0.0,68.4,Overcast
2022-10-16,London,UK,5.4,-1.8,0.4,77.8,Partly Cloudy
2022-10-16,Tokyo,Japan,-7.2,-9.2,0.0,50.8,Overcast
2022-10-16,Sydney,Australia,25.4,18.0,0.1,74.2,Partly Cloudy
2022-10-16,Cairo,Egypt,13.8,5.0,1.2,72.3,Clear
2022-10-17,New York,USA,-6.1,-11.1,2.5,84.8,Sunny
2022-10-17,London,UK,6.7,0.4,1.6,37.8,Overcast
2022-10-17,Tokyo,Japan,-1.4,-7.9,0.4,65.2,Sunny
2022-10-17,Sydney,Australia,28.0,17.5,0.0,71.7,Sunny
2022-10-17,Cairo,Egypt,10.6,3.1,0.2,67.9,Partly Cloudy
2022-10-18,New York,USA,-2.9,-8.9,5.7,53.4,Snowfall
2022-10-18,London,UK,4.1,-6.5,0.4,74.1,Partly Cloudy
2022-10-18,Tokyo,Japan,2.8,-8.1,0.0,83.1,Drizzle
2022-10-18,Sydney,Australia,27.0,17.3,0.0,37.8,Light Rain
2022-10-18,Cairo,Egypt,9.2,0.1,0.0,47.8,Light Rain
2022-10-19,New York,USA,-4.7,-10.2,0.2,54.0,Overcast
2022-10-19,London,UK,8.4,-4.3,0.6,61.6,Light Rain
2022-10-19,Tokyo,Japan,-1.9,-8.0,17.6,61.8,Snowfall
2022-10-19,Sydney,Australia,25.4,18.2,0.3,44.7,Cloudy
2022-10-19,Cairo,Egypt,8.7,3.0,0.2,69.5,Cloudy
2022-10-20,New York,USA,-6.2,-13.3,0.1,67.3,Drizzle
2022-10-20,London,UK,3.1,-0.9,0.0,61.4,Cloudy
2022-10-20,Tokyo,Japan,-0.0,-8.6,0.1,79.5,Cloudy
2022-10-20,Sydney,Australia,28.5,18.1,0.0,20,Hazy
2022-10-20,Cairo,Egypt,14.3,2.7,0.0,55.9,Light Rain
2022-10-21,New York,USA,-5.6,-11.6,0.1,60.9,Sunny
2022-10-21,London,UK,0.4,-3.1,0.0,99,Partly Cloudy
2022-10-21,Tokyo,Japan,-0.1,-6.3,0.0,57.4,Drizzle
2022-10-21,Sydney,Australia,26.3,17.8,0.0,54.6,Clear
2022-10-21,Cairo,Egypt,12.5,4.1,0.1,63.8,Cloudy
2022-10-22,New York,USA,-3.1,-15.7,0.0,43.1,Snow
2022-10-22,London,UK,4.3,-3.9,1.2,69.9,Overcast
2022-10-22,Tokyo,Japan,0.3,-11.1,0.1,54.7,Drizzle
2022-10-22,Sydney,Australia,29.1,17.3,0.2,50.7,Sunny
2022-10-22,Cairo,Egypt,7.8,2.8,0.0,57.7,Partly Cloudy
2022-10-23,New York,USA,-6.1,-13.8,0.0,85.2,Snow
2022-10-23,London,UK,4.3,-5.3,0.1,83.8,Overcast
2022-10-23,Tokyo,Japan,-1.7,-7.0,1.0,56.1,Overcast
2022-10-23,Sydney,Australia,23.3,20.1,0.1,76.9,Cloudy
2022-10-23,Cairo,Egypt,11.8,2.6,0.0,69.6,Light Rain
2022-10-24,New York,USA,-5.1,-14.8,0.1,95.4,Snow
2022-10-24,London,UK,5.2,-2.6,20.5,73.7,Heavy Rain
2022-10-24,Tokyo,Japan,-5.3,-9.5,0.1,99,Snow
2022-10-24,Sydney,Australia,29.8,17.0,0.0,36.6,Partly Cloudy
2022-10-24,Cairo,Egypt,10.9,3.2,1.1,99,Partly Cloudy
2022-10-25,New York,USA,-1.0,-12.1,0.1,74.2,Overcast
